gsi_id,fish_id,collection,mixture_collection,id_source,pbt_brood_year,pbt_brood_collection,repunit_1,prob_1,repunit_2,prob_2,repunit_3,prob_3,repunit_4,prob_4,repunit_5," prob_5",top_collection,top_collection_prob,file_name
498_2023_195_2756,R2756,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2757,R2757,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2758,R2758,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2759,R2759,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2760,R2760,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2761,R2761,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2762,R2762,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2763,R2763,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2764,R2764,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2765,R2765,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.999970000000005,NoKy,3.0000000000000001E-5,,,,,,,ROBERTSON_CREEK,99.127380000000002,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2766,R2766,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2767,R2767,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2768,R2768,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2769,R2769,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2770,R2770,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2771,R2771,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2772,R2772,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2582,R2582,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2583,R2583,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,SAN_JUAN_RIVER,99.782560000000004,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2584,R2584,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2585,R2585,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2586,R2586,WCVI_FTF_Juv_SS(23)_07(Jul),removed,non-target_species,,,,,,,,,,,,,,0,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2587,R2587,WCVI_FTF_Juv_SS(23)_07(Jul),removed,non-target_species,,,,,,,,,,,,,,0,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2588,R2588,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2589,R2589,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2590,R2590,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,99.999939999999995,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2591,R2591,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2592,R2592,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2593,R2593,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2594,R2594,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2595,R2595,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,NITINAT_RIVER,99.928600000000003,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2596,R2596,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,NITINAT_RIVER,99.759259999999998,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2597,R2597,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2598,R2598,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2599,R2599,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.999849999999995,NoKy,1.4999999999999999E-4,,,,,,,ROBERTSON_CREEK,69.445809999999994,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_195_2600,R2600,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,99.999790000000004,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2601,R2601,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.989289999999997,NoKy,1.0710000000000001E-2,,,,,,,ROBERTSON_CREEK,99.133080000000007,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2602,R2602,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.999859999999998,NoKy,1.3999999999999999E-4,,,,,,,NAHMINT_RIVER,78.800259999999994,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2603,R2603,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,NAHMINT_RIVER,92.098849999999999,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2604,R2604,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.992270000000005,NoKy,7.7299999999999999E-3,,,,,,,NAHMINT_RIVER,74.934929999999994,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2605,R2605,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.995739999999998,NoKy,4.2599999999999999E-3,,,,,,,NAHMINT_RIVER,77.261409999999998,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2606,R2606,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2607,R2607,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.975279999999998,NoKy,2.4719999999999999E-2,,,,,,,NAHMINT_RIVER,88.420839999999998,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2608,R2608,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,NAHMINT_RIVER,97.916880000000006,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2609,R2609,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2610,R2610,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2611,R2611,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2612,R2612,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2613,R2613,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,99.986779999999996,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2614,R2614,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2615,R2615,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2616,R2616,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2617,R2617,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2618,R2618,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,99.999200000000002,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2619,R2619,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2620,R2620,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2621,R2621,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2623,R2623,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2624,R2624,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.999179999999996,NoKy,8.1999999999999998E-4,,,,,,,SARITA_RIVER,98.781109999999998,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2625,R2625,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2626,R2626,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,99.999979999999994,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2627,R2627,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2628,R2628,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2629,R2629,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.999759999999995,NoKy,2.4000000000000001E-4,,,,,,,ROBERTSON_CREEK,98.833629999999999,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2630,R2630,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.999470000000002,NoKy,5.2999999999999998E-4,,,,,,,NAHMINT_RIVER,92.971000000000004,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2631,R2631,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.999930000000006,NoKy,6.9999999999999994E-5,,,,,,,ROBERTSON_CREEK,97.87415,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2632,R2632,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.999960000000002,NoKy,4.0000000000000003E-5,,,,,,,ROBERTSON_CREEK,97.447540000000004,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2633,R2633,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,99.997489999999999,NoKy,2.5100000000000001E-3,,,,,,,NAHMINT_RIVER,99.043390000000002,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2634,R2634,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2635,R2635,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2636,R2636,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2637,R2637,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2638,R2638,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2639,R2639,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2640,R2640,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2641,R2641,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2642,R2642,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,99.927319999999995,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2643,R2643,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,99.999799999999993,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2644,R2644,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2645,R2645,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2646,R2646,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2647,R2647,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2648,R2648,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,99.984610000000004,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2649,R2649,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2650,R2650,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2651,R2651,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2652,R2652,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,NAHMINT_RIVER,99.279859999999999,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
498_2023_194_2653,R2653,WCVI_FTF_Juv_SS(23)_07(Jul),WCVI_FTF_Juv_SS(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066_WCVI_FTF_Juv_SS(23)_sc498_2023-10-05_new-format.xlsx
